transaction_id,is_fraud,fraud_reason,fraud_risk_score
T0041014,0,,0.29
T0041015,0,,0.67
T0041016,1,High risk transaction,0.82
T0041017,0,,0.11
T0041018,0,,0.44
T0041019,0,,0.16
T0041020,1,Multiple failed attempts,0.38
T0041021,0,,0.04
T0041022,1,High risk transaction,0.74
T0041023,0,,0.71
T0041024,0,,0.99
T0041025,0,,0.64
T0041026,0,,0.17
T0041027,0,,0.33
T0041028,0,,0.43
T0041029,0,,0.71
T0041030,0,,0.82
T0041031,1,High risk transaction,0.97
T0041032,0,,0.93
T0041033,0,,0.43
T0041034,0,,0.71
T0041035,0,,0.66
T0041036,0,,0.03
T0041037,1,High risk transaction,0.99
T0041038,0,,0.63
T0041039,0,,0.56
T0041040,0,,0.96
T0041041,0,,0.85
T0041042,1,Multiple failed attempts,0.37
T0041043,0,,0.44
T0041044,0,,0.2
T0041045,0,,0.24
T0041046,0,,0.15
T0041047,0,,0.34
T0041048,0,,0.22
T0041049,0,,0.96
T0041050,0,,0.74
T0041051,0,,0.84
T0041052,0,,0.8
T0041053,0,,0.19
T0041054,0,,0.58
T0041055,0,,0.31
T0041056,0,,0.75
T0041057,0,,0.69
T0041058,0,,0.37
T0041059,0,,0.64
T0041060,0,,0.23
T0041061,0,,0.95
T0041062,0,,0.93
T0041063,0,,0.62
T0041064,0,,0.74
T0041065,0,,0.38
T0041066,0,,0.21
T0041067,1,High risk transaction,0.89
T0041068,0,,0.18
T0041069,0,,0.99
T0041070,0,,0.16
T0041071,0,,0.07
T0041072,0,,0.74
T0041073,0,,0.65
T0041074,0,,0.79
T0041075,0,,1
T0041076,0,,0.99
T0041077,0,,0.34
T0041078,0,,0.72
T0041079,0,,0.47
T0041080,0,,0.58
T0041081,0,,0.18
T0041082,0,,0.78
T0041083,0,,0.07
T0041084,0,,0.98
T0041085,0,,0.59
T0041086,0,,0.02
T0041087,0,,0.33
T0041088,0,,0.99
T0041089,0,,0.42
T0041090,0,,0.71
T0041091,0,,0.66
T0041092,0,,0.26
T0041093,0,,0.69
T0041094,0,,0.5
T0041095,0,,0.91
T0041096,0,,0.94
T0041097,0,,0.22
T0041098,0,,0.48
T0041099,0,,0.62
T0041100,0,,0.99
T0041101,0,,0.77
T0041102,0,,0.39
T0041103,0,,0.83
T0041104,0,,0.23
T0041105,0,,0.04
T0041106,0,,0.67
T0041107,0,,0.97
T0041108,0,,0.64
T0041109,0,,0.76
T0041110,0,,0.06
T0041111,0,,0.37
T0041112,0,,0.1
T0041113,0,,0.32
T0041114,1,High risk transaction,0.87
T0041115,1,High risk transaction,0.98
T0041116,0,,0.19
T0041117,0,,0.01
T0041118,0,,0.11
T0041119,0,,0.01
T0041120,0,,0.82
T0041121,0,,0.25
T0041122,0,,0.8
T0041123,0,,0.08
T0041124,0,,0.05
T0041125,0,,0.74
T0041126,0,,0.84
T0041127,0,,0.86
T0041128,0,,0.75
T0041129,0,,0.53
T0041130,0,,0.21
T0041131,0,,0.67
T0041132,0,,0.77
T0041133,0,,0.89
T0041134,0,,0.8
T0041135,0,,0.29
T0041136,0,,0.76
T0041137,0,,0.58
T0041138,0,,0.88
T0041139,0,,0.1
T0041140,0,,0.43
T0041141,0,,0.5
T0041142,1,High risk transaction,0.82
T0041143,0,,0.83
T0041144,0,,0.66
T0041145,0,,0.87
T0041146,0,,0.14
T0041147,0,,0.18
T0041148,0,,0.67
T0041149,0,,0.33
T0041150,0,,0.26
T0041151,0,,0.5
T0041152,0,,0.68
T0041153,0,,0.83
T0041154,0,,0.84
T0041155,0,,0.96
T0041156,0,,0.62
T0041157,0,,0.35
T0041158,0,,0.67
T0041159,0,,0.15
T0041160,0,,0.67
T0041161,0,,0.61
T0041162,0,,0.92
T0041163,0,,0.96
T0041164,1,High risk transaction,0.97
T0041165,0,,0.22
T0041166,0,,0.13
T0041167,0,,0.77
T0041168,0,,0.63
T0041169,0,,0.95
T0041170,0,,0.26
T0041171,0,,0.67
T0041172,0,,0.03
T0041173,0,,0.97
T0041174,0,,0.9
T0041175,0,,0.63
T0041176,0,,0.64
T0041177,0,,0.95
T0041178,0,,0.66
T0041179,0,,0.71
T0041180,0,,0.4
T0041181,0,,0.14
T0041182,0,,0.69
T0041183,0,,0.68
T0041184,0,,0.26
T0041185,0,,0.73
T0041186,0,,0.39
T0041187,0,,0.73
T0041188,0,,0.52
T0041189,0,,0.05
T0041190,1,High risk transaction,0.83
T0041191,0,,0.84
T0041192,0,,0.58
T0041193,0,,0.47
T0041194,0,,0.88
T0041195,0,,0.05
T0041196,0,,0.07
T0041197,0,,0.92
T0041198,0,,0.87
T0041199,0,,0.3
T0041200,0,,0.51
T0041201,0,,0.21
T0041202,0,,0.03
T0041203,1,High risk transaction,0.76
T0041204,0,,0.27
T0041205,0,,0.37
T0041206,0,,0.18
T0041207,0,,0.17
T0041208,0,,0.75
T0041209,0,,0.73
T0041210,0,,0.36
T0041211,0,,0.43
T0041212,0,,0.96
T0041213,0,,0.48
T0041214,0,,0.8
T0041215,0,,0.29
T0041216,0,,0.55
T0041217,0,,0.24
T0041218,0,,0.77
T0041219,0,,0.85
T0041220,0,,0.98
T0041221,0,,0.47
T0041222,0,,0.1
T0041223,0,,0.28
T0041224,0,,0.43
T0041225,0,,0.05
T0041226,0,,0.27
T0041227,0,,0.69
T0041228,0,,0.53
T0041229,0,,0
T0041230,1,Multiple failed attempts,0.55
T0041231,0,,0.01
T0041232,0,,0.64
T0041233,0,,0.47
T0041234,0,,0.74
T0041235,0,,0.28
T0041236,0,,0.54
T0041237,0,,0.15
T0041238,0,,0.24
T0041239,1,High risk transaction,0.77
T0041240,0,,0.24
T0041241,0,,0.78
T0041242,0,,0.3
T0041243,0,,0.99
T0041244,0,,0.91
T0041245,0,,0.13
T0041246,0,,0.94
T0041247,1,High risk transaction,0.89
T0041248,0,,0.78
T0041249,0,,0.21
T0041250,0,,0.52
T0041251,0,,0.36
T0041252,0,,0.52
T0041253,0,,0.51
T0041254,0,,0.61
T0041255,0,,0.84
T0041256,0,,0.13
T0041257,0,,0.29
T0041258,0,,0.9
T0041259,0,,0.3
T0041260,0,,0.36
T0041261,0,,0.4
T0041262,0,,0.73
T0041263,0,,0.46
T0041264,0,,0.39
T0041265,0,,0.4
T0041266,0,,0.88
T0041267,0,,0.17
T0041268,0,,0.13
T0041269,0,,0.51
T0041270,0,,0.72
T0041271,0,,0.31
T0041272,0,,0.13
T0041273,0,,0.47
T0041274,0,,0.72
T0041275,0,,0.55
T0041276,0,,0.84
T0041277,0,,0.9
T0041278,0,,0.5
T0041279,0,,0.89
T0041280,0,,0.93
T0041281,0,,0.01
T0041282,0,,0.19
T0041283,0,,0.83
T0041284,0,,0.73
T0041285,0,,0.36
T0041286,0,,0.01
T0041287,0,,0.15
T0041288,1,High risk transaction,0.95
T0041289,0,,0.09
T0041290,0,,0.83
T0041291,0,,0.22
T0041292,0,,0.04
T0041293,0,,0.36
T0041294,0,,0.58
T0041295,0,,0.4
T0041296,1,High risk transaction,0.88
T0041297,0,,0.57
T0041298,0,,0.55
T0041299,0,,0.83
T0041300,0,,0.4
T0041301,0,,0.88
T0041302,0,,0.21
T0041303,0,,0.32
T0041304,0,,0.3
T0041305,0,,0.44
T0041306,0,,0.67
T0041307,0,,0.2
T0041308,0,,0.34
T0041309,0,,0.9
T0041310,0,,0.63
T0041311,0,,0.38
T0041312,0,,0.54
T0041313,0,,0.4
T0041314,0,,0.18
T0041315,0,,0.99
T0041316,0,,0.84
T0041317,0,,0.26
T0041318,0,,0.02
T0041319,0,,0.02
T0041320,0,,0.85
T0041321,0,,0.77
T0041322,0,,0.47
T0041323,0,,0.24
T0041324,1,High risk transaction,0.85
T0041325,0,,0.68
T0041326,0,,0.61
T0041327,1,High risk transaction,0.84
T0041328,0,,0.52
T0041329,0,,0.73
T0041330,0,,0.43
T0041331,0,,0.33
T0041332,0,,0.8
T0041333,0,,0.06
T0041334,0,,0.1
T0041335,0,,0.2
T0041336,0,,0.25
T0041337,0,,0.47
T0041338,0,,0.11
T0041339,0,,0.38
T0041340,0,,0.2
T0041341,0,,0.6
T0041342,0,,0.46
T0041343,0,,0.18
T0041344,0,,0.59
T0041345,0,,0.3
T0041346,0,,0.51
T0041347,0,,0.4
T0041348,0,,0.57
T0041349,0,,0.48
T0041350,0,,0.7
T0041351,0,,0.57
T0041352,0,,0.09
T0041353,0,,0.41
T0041354,0,,0.99
T0041355,0,,0.37
T0041356,0,,0.43
T0041357,0,,0.35
T0041358,1,High risk transaction,0.72
T0041359,0,,0.91
T0041360,0,,0.51
T0041361,0,,0.4
T0041362,0,,0.87
T0041363,0,,0.61
T0041364,0,,0.12
T0041365,0,,0.26
T0041366,0,,0.75
T0041367,1,Multiple failed attempts,0.15
T0041368,0,,0.43
T0041369,0,,0.41
T0041370,0,,0.99
T0041371,0,,0.33
T0041372,0,,0.03
T0041373,0,,0.51
T0041374,0,,0.5
T0041375,0,,0.53
T0041376,0,,0.87
T0041377,0,,0.52
T0041378,0,,0.23
T0041379,0,,0.37
T0041380,0,,0.6
T0041381,0,,0.8
T0041382,0,,0.27
T0041383,0,,0.51
T0041384,0,,0.1
T0041385,0,,0.48
T0041386,0,,0.46
T0041387,0,,0.52
T0041388,0,,0.19
T0041389,0,,0.5
T0041390,0,,0.94
T0041391,0,,0.36
T0041392,0,,0.76
T0041393,0,,0.12
T0041394,0,,0.12
T0041395,0,,0.93
T0041396,0,,0.23
T0041397,0,,0.27
T0041398,0,,0.17
T0041399,0,,0.08
T0041400,0,,0.34
T0041401,0,,0.18
T0041402,0,,0.03
T0041403,0,,0.45
T0041404,0,,0.09
T0041405,0,,0.74
T0041406,0,,0.36
T0041407,0,,0.6
T0041408,0,,0.05
T0041409,0,,0.47
T0041410,0,,0.27
T0041411,0,,0.28
T0041412,0,,0.34
T0041413,0,,0.45
T0041414,0,,0.64
T0041415,0,,0.12
T0041416,0,,0.18
T0041417,0,,0.52
T0041418,0,,0.32
T0041419,0,,0.43
T0041420,0,,0.21
T0041421,0,,0.3
T0041422,0,,0.13
T0041423,0,,0.74
T0041424,0,,0.79
T0041425,0,,0.87
T0041426,0,,0.55
T0041427,0,,0.22
T0041428,0,,0.08
T0041429,0,,0.79
T0041430,1,Multiple failed attempts,0.55
T0041431,0,,0.83
T0041432,0,,0.22
T0041433,0,,0.9
T0041434,0,,0.15
T0041435,0,,0.21
T0041436,0,,0.76
T0041437,0,,0.08
T0041438,0,,0.08
T0041439,0,,0.49
T0041440,0,,0.62
T0041441,0,,0.37
T0041442,0,,0.48
T0041443,0,,0.84
T0041444,0,,0.77
T0041445,0,,0
T0041446,0,,0.93
T0041447,1,High risk transaction,0.78
T0041448,0,,0.51
T0041449,0,,0.47
T0041450,0,,0.37
T0041451,0,,0.83
T0041452,0,,0.91
T0041453,0,,0.32
T0041454,0,,0.4
T0041455,0,,0.51
T0041456,0,,0.57
T0041457,0,,0.17
T0041458,1,High risk transaction,0.77
T0041459,0,,0.5
T0041460,0,,0.63
T0041461,0,,0.68
T0041462,0,,0.11
T0041463,0,,0.7
T0041464,0,,0.05
T0041465,0,,0.44
T0041466,0,,0.01
T0041467,0,,0.85
T0041468,0,,0.64
T0041469,0,,0.82
T0041470,0,,0.87
T0041471,0,,0.22
T0041472,0,,0.59
T0041473,0,,0.96
T0041474,0,,0.83
T0041475,0,,0.18
T0041476,0,,0.88
T0041477,0,,0.94
T0041478,0,,0.81
T0041479,0,,0.18
T0041480,0,,0.94
T0041481,0,,0.95
T0041482,0,,0.01
T0041483,0,,0.93
T0041484,0,,0.51
T0041485,0,,0.56
T0041486,0,,0.46
T0041487,0,,0.65
T0041488,0,,0.33
T0041489,0,,0.53
T0041490,0,,0.67
T0041491,0,,0.89
T0041492,0,,0.64
T0041493,0,,0.05
T0041494,0,,0.32
T0041495,0,,0.94
T0041496,0,,0.84
T0041497,0,,0.35
T0041498,0,,0.38
T0041499,0,,0.44
T0041500,0,,0.49
T0041501,0,,0.84
T0041502,0,,0.63
T0041503,0,,0.3
T0041504,0,,0.61
T0041505,1,High risk transaction,0.79
T0041506,0,,0.27
T0041507,0,,0.14
T0041508,0,,0.99
T0041509,0,,0.77
T0041510,0,,0.04
T0041511,0,,0
T0041512,0,,0.14
T0041513,0,,0.82
T0041514,0,,0.54
T0041515,0,,0.76
T0041516,0,,0.72
T0041517,0,,0.67
T0041518,0,,0.08
T0041519,0,,0.24
T0041520,0,,0.5
T0041521,0,,0.49
T0041522,0,,0.67
T0041523,0,,0.63
T0041524,0,,0.3
T0041525,0,,0.91
T0041526,0,,0.77
T0041527,0,,0.15
T0041528,0,,0.21
T0041529,0,,0.35
T0041530,0,,0.01
T0041531,1,High risk transaction,0.93
T0041532,0,,0.19
T0041533,0,,0.86
T0041534,0,,0.61
T0041535,0,,0.12
T0041536,0,,0.36
T0041537,0,,0.33
T0041538,0,,0.62
T0041539,0,,0.49
T0041540,0,,0.09
T0041541,0,,0.52
T0041542,0,,0.47
T0041543,0,,0.51
T0041544,0,,0.09
T0041545,0,,0.49
T0041546,0,,0.1
T0041547,0,,0.57
T0041548,0,,0.87
T0041549,0,,0.76
T0041550,0,,0.56
T0041551,0,,0.75
T0041552,0,,0.07
T0041553,0,,0.92
T0041554,0,,0.27
T0041555,0,,0.71
T0041556,0,,0.35
T0041557,0,,0.2
T0041558,0,,0.05
T0041559,0,,0.44
T0041560,0,,0.81
T0041561,0,,0.54
T0041562,0,,0.55
T0041563,0,,0.44
T0041564,1,Multiple failed attempts,0.42
T0041565,0,,0.13
T0041566,0,,0.77
T0041567,0,,0.87
T0041568,0,,0.36
T0041569,0,,0.68
T0041570,0,,0.91
T0041571,0,,0.17
T0041572,0,,0.12
T0041573,0,,0.77
T0041574,0,,0.4
T0041575,0,,0.38
T0041576,0,,0.52
T0041577,0,,0.31
T0041578,0,,0.46
T0041579,0,,0.33
T0041580,0,,0.75
T0041581,0,,0.08
T0041582,1,High risk transaction,0.71
T0041583,0,,0.22
T0041584,0,,0.15
T0041585,0,,0.06
T0041586,0,,0.96
T0041587,0,,0.27
T0041588,0,,0.67
T0041589,0,,0.47
T0041590,1,High risk transaction,0.74
T0041591,0,,0.52
T0041592,0,,0.59
T0041593,0,,0.09
T0041594,0,,0.14
T0041595,0,,0.9
T0041596,0,,0.42
T0041597,0,,0.84
T0041598,0,,0.14
T0041599,0,,0.92
T0041600,0,,0.59
T0041601,0,,0.92
T0041602,0,,0.46
T0041603,0,,0.79
T0041604,0,,0.29
T0041605,0,,0.73
T0041606,0,,0.76
T0041607,0,,0.34
T0041608,0,,0.76
T0041609,0,,0.96
T0041610,0,,0.62
T0041611,0,,0.95
T0041612,0,,0.6
T0041613,0,,0.55
T0041614,0,,0.75
T0041615,0,,0.91
T0041616,0,,0.06
T0041617,0,,0.85
T0041618,0,,0.79
T0041619,0,,0.35
T0041620,0,,0.81
T0041621,0,,0.02
T0041622,0,,0.65
T0041623,0,,0.04
T0041624,0,,0.36
T0041625,0,,0.74
T0041626,1,High risk transaction,0.99
T0041627,0,,0.35
T0041628,0,,0.4
T0041629,0,,0.08
T0041630,0,,0.4
T0041631,0,,0.82
T0041632,0,,0.45
T0041633,0,,0.37
T0041634,0,,0.59
T0041635,0,,0.83
T0041636,0,,0.92
T0041637,0,,0.76
T0041638,1,High risk transaction,0.82
T0041639,0,,0.5
T0041640,0,,0.48
T0041641,0,,0.29
T0041642,0,,0.12
T0041643,0,,0.88
T0041644,0,,0.08
T0041645,0,,0.19
T0041646,1,Multiple failed attempts,0.21
T0041647,0,,0.66
T0041648,1,High risk transaction,0.9
T0041649,0,,0.77
T0041650,0,,0.74
T0041651,0,,0.5
T0041652,0,,0.35
T0041653,0,,0.87
T0041654,0,,0.04
T0041655,1,High risk transaction,0.93
T0041656,0,,0.29
T0041657,1,Multiple failed attempts,0.8
T0041658,0,,0.04
T0041659,0,,0.61
T0041660,0,,0.83
T0041661,0,,0.3
T0041662,0,,0.44
T0041663,0,,0.35
T0041664,0,,0.25
T0041665,0,,0.87
T0041666,0,,0.05
T0041667,0,,0.26
T0041668,0,,0.55
T0041669,0,,0.84
T0041670,1,Multiple failed attempts,0.6
T0041671,0,,0.61
T0041672,0,,0.84
T0041673,0,,0.73
T0041674,0,,0.14
T0041675,0,,0.18
T0041676,0,,0.98
T0041677,0,,0.64
T0041678,0,,0.05
T0041679,0,,0.05
T0041680,0,,0.46
T0041681,0,,0.55
T0041682,0,,0.78
T0041683,0,,0.1
T0041684,1,High risk transaction,0.85
T0041685,0,,0.06
T0041686,0,,0.73
T0041687,0,,0.88
T0041688,0,,0.72
T0041689,0,,0.69
T0041690,0,,0.93
T0041691,0,,0.07
T0041692,0,,0.24
T0041693,0,,0.51
T0041694,0,,0.55
T0041695,0,,0.06
T0041696,0,,0.93
T0041697,0,,0.07
T0041698,0,,0.98
T0041699,1,High risk transaction,0.94
T0041700,0,,0.78
T0041701,0,,0.84
T0041702,0,,0.54
T0041703,0,,0
T0041704,0,,0.47
T0041705,1,High risk transaction,0.71
T0041706,0,,0.95
T0041707,0,,0.95
T0041708,0,,0.56
T0041709,0,,0.82
T0041710,0,,0.82
T0041711,0,,0.62
T0041712,0,,0.32
T0041713,0,,0.03
T0041714,0,,0.11
T0041715,0,,0.34
T0041716,0,,0.18
T0041717,0,,0.76
T0041718,0,,0.55
T0041719,0,,0.22
T0041720,0,,0.11
T0041721,0,,0.28
T0041722,0,,0.79
T0041723,0,,0.6
T0041724,0,,0.4
T0041725,0,,0.99
T0041726,0,,0.44
T0041727,0,,0.94
T0041728,0,,0.64
T0041729,0,,0.8
T0041730,0,,0.26
T0041731,0,,0.69
T0041732,0,,0.43
T0041733,0,,0.23
T0041734,0,,0.79
T0041735,0,,0.1
T0041736,0,,0.01
T0041737,0,,0.81
T0041738,0,,0.91
T0041739,1,High risk transaction,0.77
T0041740,0,,0.13
T0041741,0,,0.87
T0041742,0,,0.01
T0041743,1,High risk transaction,0.93
T0041744,0,,0.63
T0041745,0,,0.21
T0041746,0,,0.44
T0041747,0,,0.1
T0041748,0,,0.76
T0041749,0,,0.42
T0041750,0,,0.52
T0041751,0,,0.74
T0041752,0,,0.38
T0041753,0,,0.79
T0041754,0,,0.68
T0041755,0,,0.21
T0041756,0,,0.99
T0041757,0,,0.82
T0041758,0,,0.09
T0041759,0,,0.04
T0041760,0,,0.6
T0041761,0,,0.43
T0041762,0,,0.67
T0041763,0,,0.27
T0041764,0,,0.72
T0041765,0,,0.44
T0041766,0,,0.74
T0041767,0,,0.72
T0041768,0,,0.05
T0041769,0,,0.64
T0041770,0,,0.89
T0041771,0,,0.79
T0041772,0,,0.12
T0041773,0,,0.54
T0041774,0,,0.47
T0041775,0,,0.09
T0041776,1,High risk transaction,0.89
T0041777,0,,0.07
T0041778,1,High risk transaction,0.85
T0041779,0,,0.8
T0041780,0,,0.1
T0041781,0,,0.92
T0041782,0,,0.28
T0041783,0,,0.88
T0041784,0,,0.04
T0041785,0,,0.84
T0041786,0,,0.53
T0041787,0,,0.59
T0041788,0,,0.87
T0041789,0,,0.94
T0041790,0,,0.11
T0041791,0,,0.24
T0041792,0,,0.48
T0041793,0,,0.13
T0041794,0,,0.08
T0041795,0,,0.49
T0041796,0,,0.46
T0041797,0,,0.59
T0041798,0,,0.91
T0041799,0,,0.92
T0041800,0,,0.2
T0041801,0,,0.56
T0041802,0,,0.21
T0041803,0,,0.49
T0041804,0,,0.5
T0041805,0,,0.54
T0041806,0,,0.59
T0041807,0,,0.35
T0041808,0,,0.69
T0041809,1,High risk transaction,0.73
T0041810,0,,0.88
T0041811,0,,0.36
T0041812,0,,0.03
T0041813,0,,0.56
T0041814,0,,0.1
T0041815,0,,0.5
T0041816,0,,0.23
T0041817,0,,0.08
T0041818,0,,0.53
T0041819,0,,0.15
T0041820,0,,0.98
T0041821,0,,0.71
T0041822,1,High risk transaction,0.71
T0041823,0,,0.72
T0041824,0,,0.4
T0041825,0,,0.07
T0041826,0,,0.26
T0041827,0,,0.13
T0041828,0,,0.14
T0041829,0,,0.77
T0041830,0,,0.9
T0041831,0,,0.26
T0041832,0,,0.37
T0041833,0,,0.45
T0041834,0,,0.53
T0041835,0,,0.29
T0041836,1,High risk transaction,0.83
T0041837,0,,0.29
T0041838,0,,0.31
T0041839,1,High risk transaction,0.88
T0041840,0,,0.26
T0041841,0,,0.58
T0041842,0,,0.58
T0041843,0,,0.25
T0041844,0,,0.18
T0041845,0,,0
T0041846,0,,0.8
T0041847,0,,0.98
T0041848,0,,0.91
T0041849,0,,0.31
T0041850,0,,0.04
T0041851,0,,0.56
T0041852,0,,0.04
T0041853,0,,0.73
T0041854,0,,0.99
T0041855,1,High risk transaction,0.85
T0041856,0,,0.66
T0041857,0,,0.54
T0041858,0,,0.72
T0041859,0,,0.24
T0041860,0,,0.03
T0041861,0,,0.55
T0041862,0,,0.14
T0041863,0,,0.42
T0041864,0,,0.28
T0041865,0,,0.84
T0041866,0,,0.36
T0041867,0,,0.31
T0041868,1,High risk transaction,0.95
T0041869,0,,0.94
T0041870,1,High risk transaction,0.89
T0041871,0,,0.88
T0041872,0,,0
T0041873,0,,0.01
T0041874,0,,0.06
T0041875,0,,0.44
T0041876,0,,0
T0041877,0,,0.6
T0041878,0,,0.4
T0041879,0,,0.34
T0041880,0,,0.83
T0041881,1,High risk transaction,0.84
T0041882,1,High risk transaction,0.89
T0041883,0,,0.98
T0041884,0,,0.13
T0041885,0,,0.07
T0041886,0,,0.76
T0041887,1,Multiple failed attempts,0.47
T0041888,0,,0.42
T0041889,0,,0.35
T0041890,0,,0.74
T0041891,0,,0.81
T0041892,0,,0.56
T0041893,0,,0.08
T0041894,0,,0.83
T0041895,1,Multiple failed attempts,0.04
T0041896,0,,0.92
T0041897,0,,0.84
T0041898,0,,0.63
T0041899,0,,0.16
T0041900,0,,0.64
T0041901,0,,0.04
T0041902,0,,0.3
T0041903,0,,0.96
T0041904,0,,0.22
T0041905,0,,0.88
T0041906,0,,0.25
T0041907,0,,0.95
T0041908,0,,0.88
T0041909,0,,0.6
T0041910,0,,0.38
T0041911,0,,0.18
T0041912,0,,0.33
T0041913,0,,0.77
T0041914,0,,0.61
T0041915,0,,0.13
T0041916,0,,0.25
T0041917,0,,0.37
T0041918,0,,0.98
T0041919,0,,0.1
T0041920,0,,0.3
T0041921,0,,0.71
T0041922,0,,0.95
T0041923,0,,0.74
T0041924,0,,0.38
T0041925,0,,0.72
T0041926,0,,0.15
T0041927,0,,0.81
T0041928,0,,0.96
T0041929,0,,0.72
T0041930,0,,0.36
T0041931,0,,0.43
T0041932,0,,0.02
T0041933,0,,0.89
T0041934,1,High risk transaction,0.97
T0041935,0,,0.69
T0041936,0,,0.16
T0041937,0,,0.62
T0041938,0,,0.89
T0041939,0,,0.59
T0041940,0,,0.34
T0041941,0,,0.77
T0041942,0,,0.06
T0041943,0,,0.43
T0041944,0,,0.73
T0041945,0,,0.79
T0041946,0,,0.74
T0041947,0,,0.83
T0041948,0,,0.28
T0041949,0,,0.55
T0041950,0,,0.67
T0041951,0,,0.35
T0041952,0,,0.51
T0041953,0,,0.21
T0041954,0,,0.06
T0041955,0,,0.16
T0041956,0,,0.75
T0041957,0,,0.01
T0041958,0,,0.46
T0041959,0,,0.13
T0041960,0,,0.28
T0041961,0,,0.65
T0041962,0,,0.96
T0041963,0,,0.4
T0041964,0,,0.68
T0041965,0,,0.31
T0041966,0,,0.61
T0041967,0,,0.26
T0041968,0,,0.23
T0041969,0,,0.01
T0041970,0,,0.19
T0041971,0,,0.86
T0041972,0,,0.26
T0041973,0,,0.08
T0041974,0,,0.87
T0041975,0,,0.47
T0041976,0,,0.77
T0041977,0,,0.56
T0041978,0,,0.74
T0041979,0,,0.04
T0041980,0,,0.97
T0041981,0,,0.3
T0041982,0,,0.03
T0041983,0,,0.13
T0041984,0,,0.68
T0041985,0,,0.98
T0041986,0,,0.02
T0041987,0,,0.15
T0041988,0,,0.17
T0041989,0,,0.15
T0041990,0,,0.19
T0041991,0,,0.6
T0041992,0,,0.21
T0041993,0,,0.59
T0041994,0,,0.23
T0041995,0,,0.2
T0041996,0,,0.82
T0041997,0,,0.13
T0041998,0,,0.16
T0041999,0,,0.63
T0042000,1,Multiple failed attempts,0.88
T0042001,0,,0.76
T0042002,0,,0.65
T0042003,0,,0.19
T0042004,0,,0.82
T0042005,0,,0.41
T0042006,0,,0.71
T0042007,0,,0.18
T0042008,0,,0.2
T0042009,0,,0.95
T0042010,0,,0.95
T0042011,0,,0.08
T0042012,0,,0.89
T0042013,0,,0.49
T0042014,0,,0.9
T0042015,0,,0.65
T0042016,0,,0.92
T0042017,0,,0.77
T0042018,0,,0.9
T0042019,0,,0.13
T0042020,0,,0.48
T0042021,0,,0.61
T0042022,0,,0.52
T0042023,0,,0.67
T0042024,0,,0.37
T0042025,0,,0.73
T0042026,0,,0.92
T0042027,0,,0.98
T0042028,0,,0.6
T0042029,0,,0.08
T0042030,0,,0.82
T0042031,0,,0.08
T0042032,0,,0.16
T0042033,0,,0.82
T0042034,0,,0.27
T0042035,0,,0.44
T0042036,0,,0.46
T0042037,0,,0.75
T0042038,0,,0.79
T0042039,0,,0.98
T0042040,0,,0.3
T0042041,0,,0.81
T0042042,0,,0.23
T0042043,0,,0.04
T0042044,0,,0.3
T0042045,0,,0.57
T0042046,0,,0.11
T0042047,0,,0.41
T0042048,0,,0.63
T0042049,0,,0.12
T0042050,0,,0.68
T0042051,0,,0.98
T0042052,0,,0.92
T0042053,0,,0.74
T0042054,0,,0.59
T0042055,0,,0.61
T0042056,0,,0.81
T0042057,0,,0.47
T0042058,0,,0.62
T0042059,0,,0.11
T0042060,0,,0.43
T0042061,0,,0.29
T0042062,0,,0.79
T0042063,0,,0.11
T0042064,0,,0.82
T0042065,0,,0.51
T0042066,0,,0.16
T0042067,0,,0.77
T0042068,0,,0.2
T0042069,0,,0.95
T0042070,0,,0.87
T0042071,0,,0.63
T0042072,0,,0.57
T0042073,0,,0.09
T0042074,0,,0.2
T0042075,0,,0.26
T0042076,0,,0.56
T0042077,0,,0.93
T0042078,0,,0.74
T0042079,0,,0.24
T0042080,0,,0.58
T0042081,0,,0.04
T0042082,0,,0.83
T0042083,0,,0.52
T0042084,0,,0.09
T0042085,0,,0.46
T0042086,0,,0.66
T0042087,0,,0.75
T0042088,0,,0.98
T0042089,0,,0.66
T0042090,0,,0.24
T0042091,0,,0.55
T0042092,0,,0.55
T0042093,0,,0.3
T0042094,0,,0.68
T0042095,0,,0.87
T0042096,0,,0.11
T0042097,0,,0.06
T0042098,0,,0.5
T0042099,0,,0.49
T0042100,0,,0.03
T0042101,0,,0.41
T0042102,0,,0.18
T0042103,0,,0.88
T0042104,0,,0.02
T0042105,0,,0.99
T0042106,0,,0.81
T0042107,0,,0.85
T0042108,0,,0.26
T0042109,0,,0.73
T0042110,0,,0.58
T0042111,0,,0.12
T0042112,0,,0.35
T0042113,0,,0.3
T0042114,0,,0.89
T0042115,1,High risk transaction,0.94
T0042116,0,,0.4
T0042117,0,,0.09
T0042118,0,,0.99
T0042119,0,,0.89
T0042120,0,,0.22
T0042121,1,High risk transaction,0.91
T0042122,0,,0.31
T0042123,0,,0.7
T0042124,0,,0.61
T0042125,0,,0.51
T0042126,0,,0.11
T0042127,0,,0.7
T0042128,0,,0.57
T0042129,0,,0.03
T0042130,0,,0.45
T0042131,0,,0.21
T0042132,0,,0.94
T0042133,0,,0.34
T0042134,0,,0.46
T0042135,0,,0.69
T0042136,0,,0.6
T0042137,0,,0.71
T0042138,0,,0.1
T0042139,0,,0.43
T0042140,0,,0.85
T0042141,0,,0.22
T0042142,0,,0.77
T0042143,0,,0.21
T0042144,0,,0.34
T0042145,0,,0.05
T0042146,0,,0.76
